locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKBEMDEF_02980	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
GKBEMDEF_02981	CDS	396				hypothetical protein
GKBEMDEF_02982	CDS	1452	putA_1		COG0506	Bifunctional protein PutA
GKBEMDEF_02983	CDS	2433	putA_2		COG0506	Bifunctional protein PutA
GKBEMDEF_02984	CDS	1509	putP		COG0591	Sodium/proline symporter
GKBEMDEF_02985	CDS	435				hypothetical protein
GKBEMDEF_02986	CDS	1218	nupC_1		COG1972	Nucleoside permease NupC
GKBEMDEF_02987	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
GKBEMDEF_02988	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
GKBEMDEF_02989	CDS	1284	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
GKBEMDEF_02990	CDS	789	phoH		COG1702	Protein PhoH
GKBEMDEF_02991	CDS	501	dsbA_2		COG0526	Thiol:disulfide interchange protein DsbA
GKBEMDEF_02992	CDS	504			COG1662	IS1 family transposase IS1R
GKBEMDEF_02993	CDS	1617				hypothetical protein
GKBEMDEF_02994	CDS	1653	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
GKBEMDEF_02995	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
GKBEMDEF_02996	CDS	2778	namA_1	1.6.99.1		NADPH dehydrogenase
GKBEMDEF_02997	CDS	951	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
GKBEMDEF_02998	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
GKBEMDEF_02999	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
GKBEMDEF_03000	CDS	357				hypothetical protein
GKBEMDEF_03001	CDS	921	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
GKBEMDEF_03002	CDS	1647	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
GKBEMDEF_03003	CDS	927	cynR_2			HTH-type transcriptional regulator CynR
GKBEMDEF_03004	CDS	903	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GKBEMDEF_03005	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
GKBEMDEF_03006	CDS	960				hypothetical protein
GKBEMDEF_03007	CDS	801				hypothetical protein
GKBEMDEF_03008	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
GKBEMDEF_03009	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
GKBEMDEF_03010	CDS	843	citG_1	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GKBEMDEF_03011	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
GKBEMDEF_03012	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
GKBEMDEF_03013	CDS	363	mdtJ		COG2076	Spermidine export protein MdtJ
GKBEMDEF_03014	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
GKBEMDEF_03015	CDS	813				hypothetical protein
GKBEMDEF_03016	CDS	105				hypothetical protein
GKBEMDEF_03017	CDS	372				hypothetical protein
GKBEMDEF_03018	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
GKBEMDEF_03019	CDS	1251	ynfM			Inner membrane transport protein YnfM
GKBEMDEF_03020	CDS	903	hcaR			Hca operon transcriptional activator HcaR
GKBEMDEF_03021	CDS	1224	mlc		COG1940	Protein mlc
GKBEMDEF_03022	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GKBEMDEF_03023	CDS	1296	clcB_1		COG0038	Voltage-gated ClC-type chloride channel ClcB
GKBEMDEF_03024	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
GKBEMDEF_03025	CDS	858	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
GKBEMDEF_03026	CDS	369	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GKBEMDEF_03027	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
GKBEMDEF_03028	CDS	525	pal_2		COG2885	Peptidoglycan-associated lipoprotein
GKBEMDEF_03029	CDS	795	cpoB		COG1729	Cell division coordinator CpoB
GKBEMDEF_03030	tRNA	76				tRNA-Lys(ttt)
GKBEMDEF_03031	tRNA	76				tRNA-Val(tac)
GKBEMDEF_03032	tRNA	76				tRNA-Lys(ttt)
GKBEMDEF_03033	tRNA	76				tRNA-Val(tac)
GKBEMDEF_03034	tRNA	76				tRNA-Lys(ttt)
GKBEMDEF_03035	tRNA	76				tRNA-Lys(ttt)
GKBEMDEF_03036	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GKBEMDEF_03037	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
GKBEMDEF_03038	CDS	945	zitB		COG1230	Zinc transporter ZitB
GKBEMDEF_03039	CDS	366				hypothetical protein
GKBEMDEF_03040	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
GKBEMDEF_03041	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GKBEMDEF_03042	CDS	1044	galM	5.1.3.3	COG2017	Aldose 1-epimerase
GKBEMDEF_03043	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
GKBEMDEF_03044	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
GKBEMDEF_03045	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GKBEMDEF_03046	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
GKBEMDEF_03047	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
GKBEMDEF_03048	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
GKBEMDEF_03049	CDS	774	modA		COG0725	Molybdate-binding protein ModA
GKBEMDEF_03050	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
GKBEMDEF_03051	CDS	1059	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GKBEMDEF_03052	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
GKBEMDEF_03053	CDS	996	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
GKBEMDEF_03054	CDS	267	ariR			putative two-component-system connector protein AriR
GKBEMDEF_03055	CDS	306				hypothetical protein
GKBEMDEF_03056	CDS	246	ycgZ			putative two-component-system connector protein YcgZ
GKBEMDEF_03057	CDS	1212	bluF_2			Blue light- and temperature-regulated antirepressor BluF
GKBEMDEF_03058	CDS	735	bluR		COG0789	HTH-type transcriptional repressor BluR
GKBEMDEF_03059	CDS	555				hypothetical protein
GKBEMDEF_03060	CDS	213				hypothetical protein
GKBEMDEF_03061	CDS	507				hypothetical protein
GKBEMDEF_03062	CDS	966				hypothetical protein
GKBEMDEF_03063	CDS	3066	bepE			Efflux pump membrane transporter BepE
GKBEMDEF_03064	CDS	1086	mdtA_2			Multidrug resistance protein MdtA
GKBEMDEF_03065	CDS	111				hypothetical protein
GKBEMDEF_03066	CDS	432	uspG_3		COG0589	Universal stress protein UP12
GKBEMDEF_03067	CDS	2823	ctpF_1	3.6.3.-	COG0474	putative cation-transporting ATPase F
GKBEMDEF_03068	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
GKBEMDEF_03069	CDS	1320	hutI	3.5.2.7	COG1228	Imidazolonepropionase
GKBEMDEF_03070	CDS	957	hutG	3.5.3.8	COG0010	Formimidoylglutamase
GKBEMDEF_03071	CDS	726	nagR		COG2188	HTH-type transcriptional repressor NagR
GKBEMDEF_03072	CDS	1689	hutU	4.2.1.49	COG2987	Urocanate hydratase
GKBEMDEF_03073	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
GKBEMDEF_03074	CDS	1383	proY_2		COG1113	Proline-specific permease ProY
GKBEMDEF_03075	CDS	477				hypothetical protein
GKBEMDEF_03076	CDS	1308	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GKBEMDEF_03077	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
GKBEMDEF_03078	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
GKBEMDEF_03079	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
GKBEMDEF_03080	CDS	723	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GKBEMDEF_03081	CDS	723	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GKBEMDEF_03082	CDS	2022	uvrB		COG0556	UvrABC system protein B
GKBEMDEF_03083	CDS	93				hypothetical protein
GKBEMDEF_03084	CDS	1098	basS	2.7.13.3		Sensor protein BasS
GKBEMDEF_03085	CDS	672	basR			Transcriptional regulatory protein BasR
GKBEMDEF_03086	CDS	1641	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
GKBEMDEF_03087	CDS	906	ybhK		COG0391	Putative gluconeogenesis factor
GKBEMDEF_03088	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
GKBEMDEF_03089	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
GKBEMDEF_03090	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
GKBEMDEF_03091	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
GKBEMDEF_03092	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
GKBEMDEF_03093	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
GKBEMDEF_03094	CDS	966	ybhN		COG0392	Inner membrane protein YbhN
GKBEMDEF_03095	CDS	1245	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
GKBEMDEF_03096	CDS	762				hypothetical protein
GKBEMDEF_03097	CDS	438	ybhQ			Inner membrane protein YbhQ
GKBEMDEF_03098	CDS	1107	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
GKBEMDEF_03099	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
GKBEMDEF_03100	CDS	1740	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
GKBEMDEF_03101	CDS	996				hypothetical protein
GKBEMDEF_03102	CDS	660	cecR		COG1309	HTH-type transcriptional dual regulator CecR
GKBEMDEF_03103	CDS	924	perR			HTH-type transcriptional regulator PerR
GKBEMDEF_03104	CDS	1332	gudP_2			putative glucarate transporter
GKBEMDEF_03105	CDS	750	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GKBEMDEF_03106	CDS	846	aptA_2	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
GKBEMDEF_03107	CDS	993	aptB_2	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
GKBEMDEF_03108	CDS	1356	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GKBEMDEF_03109	CDS	2157	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
GKBEMDEF_03110	CDS	969	ybiB		COG0547	putative protein YbiB
GKBEMDEF_03111	CDS	261	bhsA_2			Multiple stress resistance protein BhsA
GKBEMDEF_03112	CDS	267	ybiI_2		COG1734	putative protein YbiI
GKBEMDEF_03113	CDS	261	mcbA			putative protein McbA
GKBEMDEF_03114	CDS	615				hypothetical protein
GKBEMDEF_03115	CDS	915	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
GKBEMDEF_03116	CDS	2196	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
GKBEMDEF_03117	CDS	723	glnQ_5		COG1126	Glutamine transport ATP-binding protein GlnQ
GKBEMDEF_03118	CDS	660	glnP_2		COG0765	Glutamine transport system permease protein GlnP
GKBEMDEF_03119	CDS	747	glnH_2		COG0834	Glutamine-binding periplasmic protein
GKBEMDEF_03120	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
GKBEMDEF_03121	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
GKBEMDEF_03122	CDS	513	ompX		COG3637	Outer membrane protein X
GKBEMDEF_03123	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
GKBEMDEF_03124	CDS	126	mntS			Small protein MntS
GKBEMDEF_03125	CDS	474	mntR		COG1321	Transcriptional regulator MntR
GKBEMDEF_03126	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
GKBEMDEF_03127	CDS	1377	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
GKBEMDEF_03128	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
GKBEMDEF_03129	CDS	990	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
GKBEMDEF_03130	CDS	786				hypothetical protein
GKBEMDEF_03131	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
GKBEMDEF_03132	CDS	2364				hypothetical protein
GKBEMDEF_03133	CDS	1302	exuT_3			Hexuronate transporter
GKBEMDEF_03134	CDS	1245	cytR_2		COG1609	HTH-type transcriptional repressor CytR
GKBEMDEF_03135	CDS	1266	ybiU			putative protein YbiU
GKBEMDEF_03136	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
GKBEMDEF_03137	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
GKBEMDEF_03138	CDS	900	cutD_2	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
GKBEMDEF_03139	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
GKBEMDEF_03140	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
GKBEMDEF_03141	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
GKBEMDEF_03142	CDS	1860	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
GKBEMDEF_03143	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
GKBEMDEF_03144	CDS	921	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
GKBEMDEF_03145	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
GKBEMDEF_03146	CDS	579				hypothetical protein
GKBEMDEF_03147	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GKBEMDEF_03148	CDS	1242	rafB_2			Raffinose permease
GKBEMDEF_03149	CDS	384				hypothetical protein
GKBEMDEF_03150	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
GKBEMDEF_03151	CDS	627	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
GKBEMDEF_03152	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
GKBEMDEF_03153	CDS	759	deoR		COG1349	Deoxyribose operon repressor
GKBEMDEF_03154	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
GKBEMDEF_03155	CDS	1233	mdfA			Multidrug transporter MdfA
GKBEMDEF_03156	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
GKBEMDEF_03157	CDS	1203	ybjJ			Inner membrane protein YbjJ
GKBEMDEF_03158	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
GKBEMDEF_03159	CDS	1686	aspT_2			Aspartate/alanine antiporter
GKBEMDEF_03160	CDS	384	ybjM			Inner membrane protein YbjM
GKBEMDEF_03161	CDS	264	grxA		COG0695	Glutaredoxin 1
GKBEMDEF_03162	CDS	288				hypothetical protein
GKBEMDEF_03163	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
GKBEMDEF_03164	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
GKBEMDEF_03165	CDS	480	ybjN			putative protein YbjN
GKBEMDEF_03166	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
GKBEMDEF_03167	CDS	1167	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GKBEMDEF_03168	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
GKBEMDEF_03169	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
GKBEMDEF_03170	CDS	489	ybjO			Inner membrane protein YbjO
GKBEMDEF_03171	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
GKBEMDEF_03172	CDS	717	walR		COG0745	Transcriptional regulatory protein WalR
GKBEMDEF_03173	CDS	1473	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GKBEMDEF_03174	CDS	1737				Tn3 family transposase TnAs1
GKBEMDEF_03175	CDS	678			COG3039	IS5 family transposase IS903
GKBEMDEF_03176	CDS	819				hypothetical protein
GKBEMDEF_03177	CDS	378			COG1662	IS1 family transposase IS1X3
GKBEMDEF_03178	CDS	276			COG1662	IS1 family transposase IS1A
GKBEMDEF_03179	CDS	417				hypothetical protein
GKBEMDEF_03180	CDS	366				hypothetical protein
GKBEMDEF_03181	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
GKBEMDEF_03182	CDS	1272	umuC_1		COG0389	Protein UmuC
GKBEMDEF_03183	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
GKBEMDEF_03184	CDS	1206	parA			Plasmid partition protein A
GKBEMDEF_03185	CDS	507				hypothetical protein
GKBEMDEF_03186	CDS	867				hypothetical protein
GKBEMDEF_03187	CDS	258				hypothetical protein
GKBEMDEF_03188	CDS	777	xerC_3			Tyrosine recombinase XerC
GKBEMDEF_03189	CDS	744				hypothetical protein
GKBEMDEF_03190	CDS	351				hypothetical protein
GKBEMDEF_03191	CDS	231				hypothetical protein
GKBEMDEF_03192	CDS	417	vapC_2	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
GKBEMDEF_03193	CDS	285				IS3 family transposase ISEc15
GKBEMDEF_03194	CDS	804				IS3 family transposase ISEc15
GKBEMDEF_03195	CDS	888	lon_2	3.4.21.53		Lon protease
GKBEMDEF_03196	CDS	924			COG3039	IS5 family transposase IS903
GKBEMDEF_03197	CDS	837				hypothetical protein
GKBEMDEF_03198	CDS	420	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
GKBEMDEF_03199	CDS	642				hypothetical protein
GKBEMDEF_03200	CDS	123				hypothetical protein
GKBEMDEF_03201	CDS	258				IS1380 family transposase ISEcp1
GKBEMDEF_03202	CDS	711				hypothetical protein
GKBEMDEF_03203	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
GKBEMDEF_03204	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
GKBEMDEF_03205	CDS	900	dmlR_11			HTH-type transcriptional regulator DmlR
GKBEMDEF_03206	CDS	759	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GKBEMDEF_03207	CDS	534				hypothetical protein
GKBEMDEF_03208	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
GKBEMDEF_03209	CDS	1194				hypothetical protein
GKBEMDEF_03210	CDS	624	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
GKBEMDEF_03211	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
GKBEMDEF_03212	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
GKBEMDEF_03213	CDS	1272				hypothetical protein
GKBEMDEF_03214	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
GKBEMDEF_03215	CDS	645	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
GKBEMDEF_03216	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
GKBEMDEF_03217	CDS	438	uspA		COG0589	Universal stress protein A
GKBEMDEF_03218	CDS	336	uspB			Universal stress protein B
GKBEMDEF_03219	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
GKBEMDEF_03220	CDS	1149			COG2081	putative protein
GKBEMDEF_03221	CDS	1014			COG2239	Magnesium transporter MgtE
GKBEMDEF_03222	CDS	399	nikR		COG0864	Nickel-responsive regulator
GKBEMDEF_03223	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
GKBEMDEF_03224	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
GKBEMDEF_03225	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
GKBEMDEF_03226	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
GKBEMDEF_03227	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
GKBEMDEF_03228	CDS	861	allS			HTH-type transcriptional activator AllS
GKBEMDEF_03229	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
GKBEMDEF_03230	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GKBEMDEF_03231	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GKBEMDEF_03232	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
GKBEMDEF_03233	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
GKBEMDEF_03234	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GKBEMDEF_03235	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GKBEMDEF_03236	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
GKBEMDEF_03237	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
GKBEMDEF_03238	CDS	1221	yhhS_1			putative MFS-type transporter YhhS
GKBEMDEF_03239	CDS	558				hypothetical protein
GKBEMDEF_03240	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
GKBEMDEF_03241	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
GKBEMDEF_03242	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
GKBEMDEF_03243	CDS	627				hypothetical protein
GKBEMDEF_03244	CDS	351				hypothetical protein
GKBEMDEF_03245	CDS	276				hypothetical protein
GKBEMDEF_03246	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
GKBEMDEF_03247	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
GKBEMDEF_03248	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
GKBEMDEF_03249	CDS	1056	ftsX		COG2177	Cell division protein FtsX
GKBEMDEF_03250	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
GKBEMDEF_03251	CDS	1524	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
GKBEMDEF_03252	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
GKBEMDEF_03253	CDS	1245				hypothetical protein
GKBEMDEF_03254	CDS	1098	livJ_2		COG0683	Leu/Ile/Val-binding protein
GKBEMDEF_03255	CDS	384	panM			PanD regulatory factor
GKBEMDEF_03256	CDS	1110	livK		COG0683	Leucine-specific-binding protein
GKBEMDEF_03257	CDS	927	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
GKBEMDEF_03258	CDS	1278				hypothetical protein
GKBEMDEF_03259	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GKBEMDEF_03260	CDS	714	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GKBEMDEF_03261	CDS	222				hypothetical protein
GKBEMDEF_03262	CDS	369				hypothetical protein
GKBEMDEF_03263	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GKBEMDEF_03264	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
GKBEMDEF_03265	CDS	846	lacG_1			Lactose transport system permease protein LacG
GKBEMDEF_03266	CDS	1071	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GKBEMDEF_03267	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
GKBEMDEF_03268	CDS	321	yhhA			putative protein YhhA
GKBEMDEF_03269	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
GKBEMDEF_03270	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
GKBEMDEF_03271	CDS	654				hypothetical protein
GKBEMDEF_03272	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
GKBEMDEF_03273	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GKBEMDEF_03274	CDS	996	gntR_1			HTH-type transcriptional regulator GntR
GKBEMDEF_03275	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
GKBEMDEF_03276	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
GKBEMDEF_03277	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GKBEMDEF_03278	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
GKBEMDEF_03279	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
GKBEMDEF_03280	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GKBEMDEF_03281	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
GKBEMDEF_03282	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
GKBEMDEF_03283	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
GKBEMDEF_03284	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
GKBEMDEF_03285	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
GKBEMDEF_03286	CDS	759	glpR_4		COG1349	Glycerol-3-phosphate regulon repressor
GKBEMDEF_03287	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
GKBEMDEF_03288	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
GKBEMDEF_03289	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
GKBEMDEF_03290	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
GKBEMDEF_03291	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
GKBEMDEF_03292	CDS	675				hypothetical protein
GKBEMDEF_03293	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
GKBEMDEF_03294	CDS	270				hypothetical protein
GKBEMDEF_03295	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
GKBEMDEF_03296	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
GKBEMDEF_03297	CDS	228	feoA		COG1918	Fe(2+) transport protein A
GKBEMDEF_03298	CDS	2331	yhgF		COG2183	Protein YhgF
